NCESSCH,free_lunches
240051001461,22
240051001462,81
240051001463,49
240051001464,79
240051001465,71
240051001469,52
240051001471,69
240051001472,51
240051001473,65
240051001474,46
240051001475,43
240051001476,0
240051001477,61
240051001495,89
240051001540,53
240051001542,39
240051001544,62
240051001554,40
240051001555,76
240051001556,73
240051001573,92
240051001637,27
240051001641,38
240051001648,57
240051001660,49
240051001671,0
240051001683,88
240051001684,38
240051001686,40
240051001697,38
240051001701,17
240051001704,50
240051001706,32
240051001708,23
240051001718,28
240051002950,0
240051002951,38
240051002952,0
240051090458,81
240054000202,23
240054001070,21
240054001076,13
240054001190,21
240054001191,30
240054001192,36
240054001193,37
240054001194,25
240054001195,26
240054001196,23
240054001197,61
240054001198,43
240054001557,17
240054001644,30
240057001083,0
240057001201,63
240057001202,52
240057001203,75
240057001213,70
240057001373,77
240057001374,76
240057001377,76
240057001535,74
240060001079,0
240060001080,0
240060001216,34
240060001218,20
240060001219,42
240060001220,29
240060001221,64
240060001224,34
240060001226,41
240060001227,28
240060001228,22
240060001229,19
240060001230,66
240060001231,27
240060001232,35
240060001233,31
240060001234,56
240060001235,32
240060001236,43
240060001237,46
240060001239,37
240060001240,24
240060001356,13
240060001399,24
240060001483,79
240060001639,10
240060001685,17
240063001241,34
240063001242,29
240063001243,40
240063001244,58
240063001247,35
240063001248,34
240063001250,63
240063001252,42
240066000308,0
240066000418,64
240066000752,29
240066001086,0
240066001253,92
240066001254,24
240066001255,26
240066001256,23
240066001258,49
240066001259,37
240066001260,36
240066001261,35
240066001262,56
240066001263,56
240066001264,55
240066001265,28
240066001266,46
240066001267,98
240066001268,36
240066001269,60
240066001270,51
240066001271,75
240066001273,74
240066001274,48
240066001275,47
240066001276,57
240066001277,29
240066001278,68
240066001280,31
240066001281,35
240066001283,99
240066001284,39
240066001285,32
240066001286,38
240066001287,35
240066001288,60
240066001289,73
240066001290,48
240066001293,67
240066001294,49
240066001295,41
240066001296,96
240066001484,41
240066001667,29
240066001674,28
240066001707,71
240069001088,0
240069001145,55
240069001149,39
240069001151,44
240069001298,72
240069001299,59
240069001300,62
240069001301,86
240069001303,47
240069001304,81
240069001305,43
240069001306,40
240069001307,60
240069001308,50
240069001309,42
240069001310,57
240069001311,78
240069001312,52
240069001314,88
240069001315,80
240069001317,88
240069001318,46
240069001319,74
240069001320,62
240069001322,61
240072000880,36
240072001091,0
240072001323,39
240072001325,59
240072001326,74
240072001327,35
240072001328,70
240072001329,63
240072001330,53
240072001332,57
240072001333,52
240072001334,45
240072001335,29
240072001498,39
250000101558,22
250000102003,25
250000102398,39
250000102399,17
250000102401,24
250000102402,26
250000102403,36
250000102797,18
250000200639,40
250000201766,34
250000201790,40
250000201853,0
250000201859,44
250000202408,41
250001300792,0
250001301781,26
250001301782,18
250001301783,28
250001302773,30
250001401275,15
250002100511,55
250002200514,81
250002400516,10
250002500524,13
250002600530,87
250002700535,81
250002800537,54
250002900545,66
250003000547,2
250003100549,18
250003200553,92
250003300555,80
250003400567,9
250003500569,23
250003600576,0
250003800581,4
250003900599,81
250004000600,29
250004100601,57
250004300508,13
250004301927,16
250004400816,14
250004500817,83
250004600819,61
250004901245,85
250005101247,62
250005201250,8
250005301256,43
250005401258,78
250005501260,17
250005601270,0
250005701271,12
250005801272,6
250006001439,65
250006201446,1
250006301453,78
250006501585,82
250006601586,75
250006700627,7
250006701109,6
250006701110,4
250006702653,8
250006801746,22
250006901666,70
250007001667,82
250007101747,78
250007301750,45
250007502084,71
250007602086,23
250007702091,83
250007901842,56
250008001843,87
250008101844,38
250008201845,80
250008301846,22
250008401847,41
250008501984,5
250008601996,51
250008701997,83
250008902127,90
250009002112,88
250051702619,18
250051802632,67
250051902629,69
250052002641,42
250052102685,36
250052202680,69
250052302695,81
250052402699,0
250052502708,79
250052602703,84
250052702710,81
250052802711,76
250052902706,71
250053102704,83
250053202712,93
250053302713,88
250053402715,84
250053502719,77
250053602714,86
250053702716,86
250053802717,84
250053902720,76
250054102728,13
250054202731,28
250054202736,36
250054202737,43
250054202738,40
250054302763,81
250054400469,23
250054400470,32
250054400840,25
250054400842,18
250054401150,21
250054402522,20
250054502785,56
250054602780,66
250054702782,78
250054802781,69
250054902783,86
250055002784,76
250055102808,39
250165000001,18
250165000002,27
250165000006,20
250165000434,22
250165002727,6
250168000007,7
250168000008,7
250168000009,4
250168000010,7
250168000029,4
250171000012,4
250171000013,5
250174000014,25
250174000015,23
250178000018,27
250178000021,42
250178000023,59
250180000024,28
250180000025,36
250180000026,33
250180000027,30
250180000028,40
250180000030,35
250180000032,39
250180001499,34
250186000033,26
250186000034,25
250186000035,27
250186000036,28
250189000038,39
250189000039,38
250189000041,38
250192000042,27
250192000043,28
250195000045,6
250195000047,5
250195000048,5
250195000050,3
250195000051,8
250195001676,7
250195001678,6
250195002366,6
250195002510,8
250195002511,6
250198000053,12
250198000054,7
250198000057,5
250198000058,11
250198000059,8
250198000062,9
250198000063,13
250198000065,10
250198000066,28
250198001681,5
250204000069,22
250204000397,19
250204000831,22
250204002367,20
250204002368,22
250210000070,12
250210000071,14
250210000072,14
250210000938,13
250210002455,0
250211002257,34
250216000074,53
250216000078,51
250216000080,73
250216000081,0
250216000176,59
250216000931,49
250219000084,39
250219000087,45
250219000089,29
250219000090,41
250219000096,32
250219000097,46
250219000098,46
250219000945,44
250219001294,43
250219001610,28
250222000100,21
250222000101,31
250222000102,31
250222000103,22
250222000104,26
250222002567,30
250225000108,25
250225001295,32
250231000116,32
250231000118,29
250231000121,84
250231000125,24
250231002678,36
250231002679,27
250231002748,37
250240000128,13
250240000130,13
250240000131,14
250240000132,13
250243000134,16
250243000136,27
250243000836,23
250243001871,22
250243001873,18
250246000139,25
250246000140,22
250246000141,20
250246000142,18
250246000670,0
250246001683,25
250246002543,68
250249000143,9
250249000144,12
250249000146,4
250249000147,8
250249000148,1
250249000149,8
250252001613,17
250252002513,14
250253000154,16
250253001999,36
250253002000,26
250255000159,7
250258000160,12
250264000164,18
250264000165,25
250264000167,31
250264000168,29
250264000169,22
250264000173,19
250264000175,32
250267000177,12
250267000178,22
250267000179,20
250267000180,17
250267000181,14
250267000182,16
250267000183,19
250267000184,18
250267000186,14
250271000191,13
250271500185,14
250271500192,27
250271501078,30
250271501082,27
250271502372,30
250274000193,37
250279000011,51
250279000198,50
250279000201,87
250279000203,33
250279000204,60
250279000205,78
250279000208,88
250279000210,88
250279000213,88
250279000214,85
250279000215,87
250279000216,89
250279000217,0
250279000218,81
250279000220,88
250279000222,86
250279000223,54
250279000224,88
250279000226,76
250279000227,80
250279000229,83
250279000230,48
250279000232,64
250279000239,64
250279000241,72
250279000244,84
250279000247,81
250279000249,82
250279000251,85
250279000254,79
250279000255,83
250279000257,79
250279000258,91
250279000259,87
250279000261,80
250279000264,51
250279000265,89
250279000267,0
250279000268,86
250279000269,92
250279000270,83
250279000272,73
250279000273,88
250279000274,43
250279000275,85
250279000277,79
250279000278,38
250279000282,91
250279000283,75
250279000289,84
250279000290,81
250279000291,90
250279000292,89
250279000294,61
250279000295,82
250279000297,69
250279000302,78
250279000303,53
250279000304,88
250279000308,68
250279000312,76
250279000315,66
250279000319,73
250279000321,83
250279000322,77
250279000323,91
250279000327,87
250279000331,88
250279000332,79
250279000333,56
250279000334,83
250279000337,76
250279000338,80
250279000339,74
250279000342,94
250279000343,84
250279000344,75
250279000345,84
250279000692,54
250279000693,84
250279000695,75
250279000698,88
250279000704,82
250279000837,91
250279000946,56
250279000952,88
250279001115,82
250279001118,68
250279001126,85
250279001128,71
250279001296,92
250279001511,77
250279001615,70
250279001617,82
250279001692,88
250279001768,82
250279001898,82
250279001902,84
250279002006,84
250279002013,89
250279002015,77
250279002016,86
250279002374,92
250279002458,49
250279002514,61
250279002569,86
250279002622,73
250279002669,90
250279002670,88
250279002674,74
250279002676,83
250279002677,90
250279002687,67
250279002689,82
250279002721,83
250279002725,90
250279002729,86
250279002745,0
250279002753,92
250279002806,77
250282000348,28
250282000353,29
250282001517,25
250282002664,22
250285000356,5
250288000357,2
250288000358,3
250291000359,8
250294000360,35
250294000361,20
250294000363,36
250294000364,25
250294000365,11
250294000367,17
250294000368,18
250294000372,17
250294002570,20
250294002789,14
250297000374,21
250297000841,26
250303000380,19
250303001674,21
250303001755,20
250303002102,19
250303002643,18
250303002657,20
250303002659,20
250306000381,19
250307000382,25
250308002262,33
250309000221,41
250309000385,81
250309000386,76
250309000387,92
250309000388,91
250309000389,89
250309000390,83
250309000396,66
250309000398,92
250309000401,67
250309000404,89
250309000405,91
250309000407,81
250309000410,75
250309000966,92
250309001132,79
250309002544,94
250309002649,79
250309002652,70
250309002655,84
250309002688,74
250309002691,73
250309002752,85
250309002792,85
250312000413,33
250315000415,15
250315000416,6
250315000417,14
250315000418,6
250315000419,7
250315000420,11
250315000421,5
250315000422,10
250315000423,24
250315002027,0
250315002776,8
250315002793,0
250324000426,11
250324000427,9
250324000429,12
250324000431,20
250324000432,11
250324000844,15
250327000020,39
250327000228,44
250327000435,31
250327000436,45
250327000437,37
250327000441,38
250327000442,37
250327000443,47
250327000444,64
250327000446,54
250327000447,50
250327001518,69
250327001621,25
250327002746,45
250327002756,46
250327002759,58
250327002768,63
250330000451,15
250330000452,19
250330000454,10
250330000455,16
250330000456,12
250330002635,0
250331002264,41
250333000457,1
250336002661,23
250336002662,24
250339000459,40
250339000462,39
250339000465,41
250339000466,32
250339000467,28
250339002545,24
250351000472,5
250351000474,8
250351000475,9
250351000476,9
250351000478,9
250351000480,7
250351001300,7
250351002640,2
250354000235,86
250354000482,71
250354000847,90
250354000855,90
250354000858,85
250354000859,90
250354001158,84
250354001772,85
250354001776,88
250366000489,61
250366000490,74
250366000491,71
250366000492,85
250366000493,43
250366000495,51
250366000496,57
250366000500,91
250366000501,60
250366000502,61
250366000504,54
250366000720,94
250366000722,62
250366002463,78
250366002571,41
250372000510,35
250375000512,51
250375000513,49
250375002379,45
250378000518,4
250378000519,4
250378000520,3
250384000521,7
250384000522,3
250384000525,4
250384000526,2
250387000527,4
250390000528,18
250399000529,19
250399000531,21
250399000532,20
250399000534,13
250399000536,25
250399000538,19
250399002517,21
250402000540,18
250402000541,23
250402000542,33
250402000544,21
250402002028,25
250402002698,18
250405000460,13
250405000546,52
250405000548,35
250405000550,11
250405000551,30
250405000552,14
250405000554,21
250408000049,17
250414000558,34
250414000559,57
250414000561,50
250414000562,44
250414000563,0
250414000564,0
250414000834,42
250414002803,41
250420000400,18
250420000568,16
250420002427,18
250420002428,17
250420002430,17
250423000570,19
250423000571,0
250423001162,0
250423002032,0
250423002788,13
250423002791,14
250423002798,16
250426000573,2
250429000574,4
250429000575,4
250432000578,25
250432000579,19
250432000582,37
250432000583,19
250432000584,0
250432001624,25
250432001625,26
250432002800,46
250436000585,24
250436000588,29
250436000590,27
250436000591,19
250436001595,26
250436001597,19
250436002518,21
250441000593,5
250441000594,6
250441000968,4
250441000975,5
250444000596,17
250444000597,15
250444000976,17
250450000602,18
250450000603,16
250450000604,22
250450000605,15
250450000606,12
250453000607,26
250456000609,21
250456000610,17
250459000611,32
250459000612,30
250459000613,42
250459000616,36
250459002466,35
250462000618,12
250462000623,11
250462000624,8
250462000980,13
250462000983,10
250462000984,16
250462002381,15
250465000625,27
250471000626,38
250475002265,19
250477000631,92
250477000634,78
250477001520,79
250477001521,81
250477002033,81
250477002038,80
250477002118,69
250477002787,89
250477002804,73
250480000640,35
250480000642,32
250480000645,34
250480000647,0
250480002572,33
250483000276,80
250483000649,70
250483000655,82
250483000661,0
250483000665,56
250483000666,90
250483000671,77
250483000672,76
250483000677,90
250483000679,63
